processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBNA931-07	172220745 2005	629248	NA	172220745 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	53.59	-128.39	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA949-07	172120010 2006	629266	NA	172120010 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	50.53	-96.59	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KAARG238-07	MACN-Or-ct 2230	636226	MACN-Or 70319	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC8331	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	52487	Netta	69439	Netta peposaca	NA	NA	NA	NA	Vieillot, 1816	NA	NA	NA	NA	Donado por la Direccion de Fauna (decomiso).	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rosy-billed Pochard	NA	-30.017	-59.53	NA	NA	NA	NA	NA	NA	Argentina	Corrientes	NA	NA	Esquina, Corrientes, Provincia de	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBBI246-07	KRIBB 3000	595142	NA	CGRB 3000	Korea Research Institute of Bioscience and Biotechnology	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	NA	NA	NA	NA	NA	province submitted as:  Gangwon-do	38.11	128.36	NA	NA	NA	NA	NA	NA	South Korea	Gangwon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBPBU024-06	UWBM 56474	216530	56474	BKS 3127	Burke Museum of Natural History and Culture	NA	BOLD:AAE1231	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	52480	Tadorna	52481	Tadorna ferruginea	NA	NA	NA	NA	Pallas, 1764	NA	NA	NA	NA	B. K. Schmidt	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Ruddy Shelduck	Voucher type: round/wing/skel	46.2167	47.7667	NA	NA	NA	NA	NA	NA	Russia	Astrakhanskaya Oblast	Astrakhan'	Astrakhan'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBPBU040-06	UWBM 61324	216546	61324	SVD 1478	Burke Museum of Natural History and Culture	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	S. V. Drovetski	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Common Teal	Voucher type: round/wing	68.017	68.6	NA	NA	NA	NA	NA	NA	Russia	Yamalo-Nenets Autonomous Okrug	Yamalo-Nenetskiy Avtonomnyy Okrug	Labytnangi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPARG152-08	MACN-Or-ct 2443	884284	MACN-Or 70531	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAE3431	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3208	Dendrocygna	10087	Dendrocygna autumnalis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Blanco, Miguel	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Black-bellied Whistling-Duck	NA	-27.5801	-58.6599	NA	NA	NA	NA	NA	NA	Argentina	Corrientes	Distrito Capital	Esteros Valenzuela	Estancia `Relatz`	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPARG355-08	MACN-Or-ct 3684	884487	MACN-Or 71210	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC4142	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	857220	Mareca sibilatrix	NA	NA	NA	NA	(Poeppig, 1829)	NA	NA	NA	NA	McCracken, Kevin G.	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Southern Wigeon	NA	-44.231	-71.452	NA	NA	579	NA	NA	NA	Argentina	Chubut	NA	NA	Rio Pico	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPARG361-08	MACN-Or-ct 3690	884493	MACN-Or 71213	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC5100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	247207	Lophonetta	745646	Lophonetta specularioides	NA	NA	NA	NA	(King, PP, 1828)	NA	NA	NA	NA	McCracken, Kevin G.	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Crested Duck	NA	-44.3887	-70.6289	NA	NA	644	NA	NA	NA	Argentina	Chubut	NA	NA	RN 40 N Shaman	NA	NA	NA	NA	NA	NA	NA	NA	NA
TZBNA074-03	1B-209	3563	1B-209	NA	Royal Ontario Museum	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10085	Aythya collaris	NA	NA	NA	NA	Donovan, 1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Aythya collaris	NA	44.6	-79.8	NA	NA	NA	NA	NA	NA	Canada	Ontario	Tiny Marsh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USNMK298-11	B19480	2004352	633425	95959167	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19931	Anas poecilorhyncha	NA	NA	NA	NA	J. R. Forster, 1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	CBOL_BIRDS_P31_A12	35.883	126.633	NA	NA	NA	NA	NA	NA	South Korea	North Jeolla	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIO031-10	1996-0082	1365094	YIO-62690	1996-0082	Yamashina Institute for Ornithology	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19931	Anas poecilorhyncha	NA	NA	Takema Saitoh	NA	J. R. Forster, 1781	NA	Vouchered:Registered Collection	NA	NA	S. Enomoto	NA	NA	NA	NA	NA	NA	NA	F	S	NA	NA	NA	NA	NA	35.805	139.678	NA	NA	NA	NA	NA	NA	Japan	Honshu	Saitama, Toda-shi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIOB166-15	1997-0189	6311557	YIO-62811	1997-0189	Yamashina Institute for Ornithology	NA	BOLD:AAB5009	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12142	Anas acuta	NA	NA	Takema Saitoh	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	35.909	139.627	NA	NA	NA	NA	NA	NA	Japan	NA	Saitama	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIOB167-15	2000-0202	6311558	YIO-63177	2000-0202	Yamashina Institute for Ornithology	NA	BOLD:AAB5009	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12142	Anas acuta	NA	NA	Takema Saitoh	NA	Linnaeus, 1758	NA	NA	NA	NA	T. Sako	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	27.099	142.204	NA	NA	NA	NA	NA	NA	Japan	NA	Tokyo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCBF246-15	CCDB-ST01883	6121643	CCDB-ST01883	Darroch_Egg_Shell#2	Centre for Biodiversity Genomics	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3176	Clangula	10122	Clangula hyemalis	NA	NA	Janet Topan	BOLD ID engine	Linnaeus, 1758	NA	E-Vouchered:DNA/Tissue+Photo	NA	NA	Darroch Whitaker	NA	NA	NA	Arctic-nesting duck (suspected of being long-tailed duck (Clangula hyemalis). Collected by Darroch Whitaker (Parks Canada)	NA	NA	NA	NA	NA	NA	NA	NA	egg shells	NA	49.6871	-57.6889	NA	NA	NA	NA	NA	NA	Canada	Newfoundland and Labrador	NA	NA	Gros Morne National Park	2654916|2654918|2654920	http://www.boldsystems.org/pics/ABCBF/IMG_4957+1436199190.JPG|http://www.boldsystems.org/pics/ABCBF/IMG_4958+1436199220.JPG|http://www.boldsystems.org/pics/ABCBF/IMG_4954+1436197784.JPG	CCDB-ST01883_front-view|CCDB-ST01883_back-view|CCDB-ST01883_tube	CCDB-ST01883_front-view|CCDB-ST01883_back-view|CCDB-ST01883_tube	CBG Photography Group	NA	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
BBB326-13	BDUFMG-0045	3245559	B0045	130	Universidade Federal de Minas Gerais	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	69542	Sarkidiornis	857227	Sarkidiornis sylvicola	NA	NA	Marcelo De Campos Cordeiro Malta	NA	Ihering, HFA & Ihering, R, 1907	NA	NA	NA	NA	Marcelo de Campos Cordeiro Malta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.9167	-43.9333	NA	NA	NA	NA	NA	NA	Brazil	Minas Gerais	Belo Horizonte	NA	Fundacao Zoobotanica de Belo Horizonte	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE109-07	BISE-Aves137	634204	NRM20036425	NA	Swedish Museum of Natural History	NA	BOLD:AAB5009	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12142	Anas acuta	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	S	NA	NA	NA	NA	NA	56.0322	14.4029	NA	NA	NA	NA	NA	NA	Sweden	Skane	Skane	Kristianstad, Trolle-Ljungby	Trolle-Ljungby	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOM1961-11	048DCQ2009	1834733	048DCQ2009	048DCQ2009	Universidad Nacional Autonoma de Mexico, Instituto de Biologia	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	Patricia Escalante	NA	Linnaeus, 1758	NA	Vouchered:Registered Collection	frozen muscle	NA	David Colon Quezada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.33	-107.22	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Cusihuirachi	NA	Laguna Mexicanos	NA	NA	NA	NA	NA	NA	NA	NA	NA
BONSC076-16	NHMO-BI-8782	6948667	NHMO-BI-8782	BAB 298	University of Oslo, Natural History Museum	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	Bjorn A. Bjerke	Morphology	Linnaeus, 1758	NA	NA	NA	NA	Bjorn Aksel Bjerke	NA	NA	NA	NA	NA	NA	Unknown	U	NA	NA	NA	NA	NA	NA	59.6694	11.3173	NA	NA	NA	NA	NA	NA	Norway	Ostfold	Trogstad	NA	Hov	2838184	http://www.boldsystems.org/pics/BONSC/NHMO-BI-8782_2_[4513]+1457462102.jpg	Ventral	NA	NA	2016	CreativeCommons - Attribution Non-Commercial Share-Alike	University of Oslo, Natural History Museum	NA
BRDC027-04	1370-10224	5990	NA	1370-10224	Canadian Wildlife Service	NA	BOLD:AAC4142	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	857218	Mareca americana	NA	NA	NA	NA	(Gmelin, JF, 1789)	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	Anas americana	NA	50.117	-98.05	NA	NA	NA	NA	NA	NA	Canada	Manitoba	Portage La Prairie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC045-04	1420-10054	6008	NA	1420-10054	Canadian Wildlife Service	NA	BOLD:AAB6382	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	857230	Spatula	857231	Spatula clypeata	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	Anas clypeata	NA	53.367	-112.45	NA	NA	NA	NA	NA	NA	Canada	Alberta	Toefield	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC070-04	1480-10090	6033	NA	1480-10090	Canadian Wildlife Service	NA	BOLD:AAC1523	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10083	Aythya marila	NA	NA	NA	NA	Linnaeus, 1761	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	Aythya marila	NA	44.183	-76.433	NA	NA	NA	NA	NA	NA	Canada	Ontario	Wolfe Island	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTNHM10252-24	NHMUK014561244	20733611	NHMUK014561244	NHMUK014561244	Natural History Museum, London	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	Michelle O'brien	NA	Linnaeus, 1758	NA	NA	NA	NA	Dr Michelle O'Brien, Ms Rosa Lopez	NA	NA	NA	NA	NA	NA	adult	F	NA	NA	NA	NA	NA	NA	53.623	-2.863	NA	NA	NA	NA	NA	NA	United Kingdom	NA	NA	NA	WWT Martin Mere, Fish Ln, Burscough, Ormskirk L40	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTNHM10255-24	NHMUK014561240	20733614	NHMUK014561240	NHMUK014561240	Natural History Museum, London	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	7404	Mergellus	10113	Mergellus albellus	NA	NA	Michelle O'brien	NA	Linnaeus, 1758	NA	NA	NA	NA	Dr Michelle O'Brien, Ms Rosa Lopez	NA	NA	NA	NA	NA	NA	adult	F	NA	NA	NA	NA	NA	NA	53.623	-2.863	NA	NA	NA	NA	NA	NA	United Kingdom	NA	NA	NA	WWT Martin Mere, Fish Ln, Burscough, Ormskirk L40	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10905-19	MH635634	9769838	12877	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	NA	NA	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-43.8277	170.69	Coordinates from country centroid	NA	NA	NA	NA	NA	New Zealand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10906-19	MH635635	9769840	12863	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	NA	NA	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-43.8277	170.69	Coordinates from country centroid	NA	NA	NA	NA	NA	New Zealand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10929-19	MG654806	9769885	personal:Chevonne Reynolds:BAR1881B1	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	112858	Anas undulata	NA	NA	NA	NA	C. F. Dubois, 1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-26.58	25.58	NA	NA	NA	NA	NA	NA	South Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR3521-13	JN703225	3585882	JN703225	JN703225	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4024	127.762	Coordinates from country centroid	NA	NA	NA	NA	NA	South Korea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR3537-13	JN703209	3585898	JN703209	JN703209	Mined from GenBank, NCBI	NA	BOLD:AAC4105	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	751422	Mareca falcata	NA	NA	NA	NA	(Georgi, 1775)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4024	127.762	Coordinates from country centroid	NA	NA	NA	NA	NA	South Korea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR3549-13	JN703197	3585910	JN703197	JN703197	Mined from GenBank, NCBI	NA	BOLD:ABZ2942	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	809071	Mareca penelope	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4024	127.762	Coordinates from country centroid	NA	NA	NA	NA	NA	South Korea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR3596-13	JN788894	3586854	JN788894	JN788894	Mined from GenBank, NCBI	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR7316-19	FJ661089	9762682	AHNU:AV03018	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19931	Anas poecilorhyncha	NA	NA	NA	NA	J. R. Forster, 1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.0733	104.691	Coordinates from country centroid	NA	NA	NA	NA	NA	China	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR9375-19	KT151705	9766776	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	112852	Anas luzonica	NA	NA	NA	NA	Fraser, 1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5865	121.822	Coordinates from country centroid	NA	NA	NA	NA	NA	Philippines	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMIN133776-17	KT151694	8494699	NA	KT151694	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	NA	NA	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5865	121.822	Coordinates from country centroid	NA	NA	NA	NA	NA	Philippines	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNF1102-22	MW151618	15263532	USNM601772	MW151618	Mined from GenBank, NCBI	NA	BOLD:AAC1523	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10086	Aythya affinis	NA	NA	NA	NA	Eyton, 1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.7	-147.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNF1110-22	MW151626	15263540	ANWC_B51147	MW151626	Mined from GenBank, NCBI	NA	BOLD:AAI8091	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	91336	Aythya australis	NA	NA	NA	NA	Eyton, 1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-29.23	149.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNF1122-22	MW151638	15263552	USNM641640	MW151638	Mined from GenBank, NCBI	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10082	Aythya valisineria	NA	NA	NA	NA	A. Wilson, 1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.31	-122.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG1601-16	NC_012843	6959974	NA	NC_012843	Mined from GenBank, NCBI	NA	BOLD:AAE7793	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	78671	Cygnus atratus	NA	NA	NA	NA	Latham, 1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG459-16	NC_005933	6958832	NA	NC_005933	Mined from GenBank, NCBI	NA	BOLD:AAK2555	18	Chordata	51	Aves	305	Anseriformes	531569	Anseranatidae	NA	NA	3207	Anseranas	28799	Anseranas semipalmata	NA	NA	NA	NA	Latham, 1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG4833-16	NC_027066	6963206	NA	NC_027066	Mined from GenBank, NCBI	NA	BOLD:AAC1099	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17392	Branta bernicla	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1007-07	172120168 2006	629324	NA	172120168 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	50.4	-100.42	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1062-07	172120666 2004	629379	NA	172120666 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	49.4	-97.04	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1162-07	172120203 2004	629479	NA	172120203 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.45	-105.27	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1168-07	172120209 2004	629485	NA	172120209 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.16	-105.48	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1235-07	172211789 2003	629552	NA	172211789 2003	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.3	-106.22	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1238-07	172211792 2003	629555	NA	172211792 2003	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.19	-106.26	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
